Region,Date,Frequency,Estimated Unemployment Rate,Estimated Employed,Estimated Labour Participation Rate,Area,Part,latitude,longitude
Rajasthan,31-10-2020,Monthly,24.15,19908808.0,44.92,Rural,North,27.0238,74.2179
Sikkim,31-03-2020,Monthly,23.57,262895.0,60.59,Urban,Northeast,27.533,88.5122
Sikkim,30-04-2020,Monthly,2.28,215303.0,38.7,Urban,Northeast,27.533,88.5122
Sikkim,31-05-2020,Monthly,24.51,193427.0,44.88,Urban,Northeast,27.533,88.5122
Sikkim,30-06-2020,Monthly,4.46,221058.0,40.4,Urban,Northeast,27.533,88.5122
Sikkim,31-07-2020,Monthly,4.45,265175.0,48.32,Urban,Northeast,27.533,88.5122
Sikkim,31-08-2020,Monthly,12.49,244462.0,48.49,Urban,Northeast,27.533,88.5122
Sikkim,30-09-2020,Monthly,5.7,231798.0,42.54,Urban,Northeast,27.533,88.5122
Sikkim,31-10-2020,Monthly,0.88,242068.0,42.13,Urban,Northeast,27.533,88.5122
Tamil Nadu,31-01-2020,Monthly,1.57,26881641.0,41.96,Rural,South,11.1271,78.6569
Tamil Nadu,29-02-2020,Monthly,2.09,27570589.0,43.2,Rural,South,11.1271,78.6569
Tamil Nadu,31-03-2020,Monthly,6.4,26830768.0,43.91,Rural,South,11.1271,78.6569
Tamil Nadu,30-04-2020,Monthly,49.83,9719167.0,29.63,Rural,South,11.1271,78.6569
Tamil Nadu,31-05-2020,Monthly,33.16,11483256.0,26.23,Rural,South,11.1271,78.6569
Tamil Nadu,30-06-2020,Monthly,12.2,19096847.0,33.16,Rural,South,11.1271,78.6569
Tamil Nadu,31-07-2020,Monthly,6.81,24572827.0,40.13,Rural,South,11.1271,78.6569
Tamil Nadu,31-08-2020,Monthly,2.65,27046415.0,42.22,Rural,South,11.1271,78.6569
Tamil Nadu,30-09-2020,Monthly,5.0,23025845.0,36.77,Rural,South,11.1271,78.6569
Tamil Nadu,31-10-2020,Monthly,2.16,23651626.0,36.62,Rural,South,11.1271,78.6569
Telangana,31-01-2020,Monthly,5.49,17609295.0,59.25,Rural,South,18.1124,79.0193
Telangana,29-02-2020,Monthly,8.29,16825970.0,58.24,Rural,South,18.1124,79.0193
Telangana,31-03-2020,Monthly,5.77,17341613.0,58.31,Rural,South,18.1124,79.0193
Telangana,30-04-2020,Monthly,6.25,12172230.0,41.06,Rural,South,18.1124,79.0193
Telangana,31-05-2020,Monthly,14.7,14977774.0,55.43,Rural,South,18.1124,79.0193
Telangana,30-06-2020,Monthly,10.55,15108910.0,53.22,Rural,South,18.1124,79.0193
Telangana,31-07-2020,Monthly,5.36,15679417.0,52.1,Rural,South,18.1124,79.0193
Telangana,31-08-2020,Monthly,5.79,18185429.0,60.59,Rural,South,18.1124,79.0193
Telangana,30-09-2020,Monthly,3.27,16961448.0,54.94,Rural,South,18.1124,79.0193
Telangana,31-10-2020,Monthly,2.86,17578739.0,56.58,Rural,South,18.1124,79.0193
Tripura,31-01-2020,Monthly,32.67,1508130.0,69.69,Rural,Northeast,23.9408,91.9882
Tripura,29-02-2020,Monthly,28.4,1584686.0,68.74,Rural,Northeast,23.9408,91.9882
Tripura,31-03-2020,Monthly,29.95,1511217.0,66.89,Rural,Northeast,23.9408,91.9882
Tripura,30-04-2020,Monthly,41.23,971514.0,51.16,Rural,Northeast,23.9408,91.9882
Tripura,31-05-2020,Monthly,21.51,1290986.0,50.81,Rural,Northeast,23.9408,91.9882
Tripura,30-06-2020,Monthly,21.71,1494140.0,58.85,Rural,Northeast,23.9408,91.9882
Tripura,31-07-2020,Monthly,18.24,1348849.0,50.78,Rural,Northeast,23.9408,91.9882
Tripura,31-08-2020,Monthly,27.92,1318621.0,56.21,Rural,Northeast,23.9408,91.9882
Tripura,30-09-2020,Monthly,17.35,1368244.0,50.77,Rural,Northeast,23.9408,91.9882
Tripura,31-10-2020,Monthly,11.57,1576529.0,54.58,Rural,Northeast,23.9408,91.9882
Uttar Pradesh,31-01-2020,Monthly,7.58,59433759.0,39.63,Rural,North,26.8467,80.9462
Uttar Pradesh,29-02-2020,Monthly,8.98,58060531.0,39.23,Rural,North,26.8467,80.9462
Uttar Pradesh,31-03-2020,Monthly,10.11,56976338.0,38.89,Rural,North,26.8467,80.9462
Uttar Pradesh,30-04-2020,Monthly,21.54,50915056.0,39.73,Rural,North,26.8467,80.9462
Uttar Pradesh,31-05-2020,Monthly,20.41,49801902.0,38.22,Rural,North,26.8467,80.9462
Uttar Pradesh,30-06-2020,Monthly,9.47,55380649.0,37.29,Rural,North,26.8467,80.9462
Uttar Pradesh,31-07-2020,Monthly,5.56,56201654.0,36.19,Rural,North,26.8467,80.9462
Uttar Pradesh,31-08-2020,Monthly,5.79,55831744.0,35.96,Rural,North,26.8467,80.9462
Uttar Pradesh,30-09-2020,Monthly,4.18,56106836.0,35.45,Rural,North,26.8467,80.9462
Uttar Pradesh,31-10-2020,Monthly,3.75,56539521.0,35.49,Rural,North,26.8467,80.9462
Uttarakhand,31-01-2020,Monthly,5.49,2711639.0,32.99,Urban,North,30.0668,79.0193
Uttarakhand,29-02-2020,Monthly,4.99,3020931.0,36.48,Urban,North,30.0668,79.0193
Uttarakhand,31-03-2020,Monthly,19.85,2539302.0,36.27,Urban,North,30.0668,79.0193
Uttarakhand,30-04-2020,Monthly,6.48,2720115.0,33.23,Urban,North,30.0668,79.0193
Uttarakhand,31-05-2020,Monthly,8.01,2694072.0,33.38,Urban,North,30.0668,79.0193
Uttarakhand,30-06-2020,Monthly,8.61,2656071.0,33.06,Urban,North,30.0668,79.0193
Uttarakhand,31-07-2020,Monthly,12.38,2938552.0,38.07,Urban,North,30.0668,79.0193
Uttarakhand,31-08-2020,Monthly,14.26,2717528.0,35.9,Urban,North,30.0668,79.0193
Uttarakhand,30-09-2020,Monthly,22.26,2695230.0,39.18,Urban,North,30.0668,79.0193
Uttarakhand,31-10-2020,Monthly,9.23,2739309.0,34.03,Urban,North,30.0668,79.0193
West Bengal,31-01-2020,Monthly,6.94,35820789.0,47.35,Rural,East,22.9868,87.855
West Bengal,29-02-2020,Monthly,4.92,36964178.0,47.74,Rural,East,22.9868,87.855
West Bengal,31-03-2020,Monthly,6.92,35903917.0,47.27,Rural,East,22.9868,87.855
West Bengal,30-04-2020,Monthly,17.41,26938836.0,39.9,Rural,East,22.9868,87.855
West Bengal,31-05-2020,Monthly,17.41,28356675.0,41.92,Rural,East,22.9868,87.855
West Bengal,30-06-2020,Monthly,7.29,30726310.0,40.39,Rural,East,22.9868,87.855
West Bengal,31-07-2020,Monthly,6.83,35372506.0,46.17,Rural,East,22.9868,87.855
West Bengal,31-08-2020,Monthly,14.87,33298644.0,47.48,Rural,East,22.9868,87.855
West Bengal,30-09-2020,Monthly,9.35,35707239.0,47.73,Rural,East,22.9868,87.855
West Bengal,31-10-2020,Monthly,9.98,33962549.0,45.63,Rural,East,22.9868,87.855
